,combination,number_of_people,price_per_bag,total_price
10407,001100110001001100110100010,60,11.917631462,766.8
10408,001110011101111000101101011,60,14.016683103,915.46
10409,011000100111000001000010101,60,10.710308081,706.94
10410,101111101111110110110111111,60,16.109494767,1088.4
10411,001000001001001100110011010,60,11.32114724,735.73
10412,001110010111010100100101000,60,12.63813543,807.46
10413,110110111100000111110111110,60,13.960062503,949.52
10414,010000110101010111101010010,60,11.597744553,780.44
10415,010110110001001010001101111,60,13.033398297,862.84
10416,100110110101001011001000011,60,12.086707821,798.87
10417,100000111011111000000100101,60,11.54725519,746.74
10418,110010101100111110001001011,60,13.11772675,882.16
10419,111101001010000111100100010,60,12.526546089,802.94
10420,101000011010110010000010110,60,10.970448166,712.84
10421,001001001011000100111101000,60,11.986040915,759.53
10422,100000110111010011000000011,60,11.018239683,726.82
10423,000110111111011011001101111,60,14.274194888,957.94
10424,001111111110111111110011001,60,16.102355061,1070.84
10425,010100011010001101100001010,60,12.419496871,790.73
10426,110010000101101110001100110,60,11.806873522,788.11
10427,111011111010000011101000111,60,12.256096891,801.69
10428,001101111001010000110110001,60,13.00421765,836.02
10429,111000110001000111010010100,60,10.984016655,731.24
10430,111101101010100011010000000,60,12.979740533,830.78
10431,000101101111100000010101010,60,13.817946101,897.87
10432,011010111100000111000011101,60,11.896263558,805.5
10433,010011100000000110111000011,60,11.666694865,761.01
10434,100111010100000010001000010,60,11.672689698,741.49
10435,110101011101000100110111100,60,14.07571991,919.25
10436,111001000000000010100001110,60,11.46768729,731.91
10437,010010001000110101001101000,60,11.475264845,743.72
10438,101001010110011111100110011,60,13.239982373,878.3
10439,011011000001100000001100110,60,11.417719697,730.95
10440,110101011110011001110111010,60,15.469634943,1012.63
10441,101100100101010011100101101,60,12.945677518,859.17
10442,101101011010010100010100010,60,12.848744346,812.16
10443,110101111110111011000000111,60,14.80029211,975.34
10444,101110010001010101111100011,60,12.569844846,817.85
10445,001111010101001010101010010,60,12.926835165,836.41
10446,000000000100000011110111111,60,11.682472643,789.13
10447,111101000110111110100000101,60,14.356954478,927.24
10448,011110011111101100101010011,60,13.538235508,888.53
10449,101100110001011100110111011,60,13.889951171,920.83
10450,110001001110001000000101000,60,12.125907702,769.31
10451,110001100010111111101111010,60,14.362281435,961.97
10452,101101010110011110100100000,60,13.379949428,852.08
10453,011010011101111001100111110,60,13.671025392,915.12
10454,000010111010011100010110011,60,11.91051511,788.61
10455,101110011010000001110110010,60,11.867199528,765.27
10456,100101000101110100110101000,60,13.996790733,900.47
10457,000000000000111010011001101,60,11.951373787,776.05
10458,010001011111001110001100001,60,12.358630345,800.62
10459,110001100101011111100111000,60,13.713299292,918.51
10460,011101010010101111111000011,60,14.401895771,932.34
10461,000111001111110000011111010,60,14.740441316,966.56
10462,011110101001101000111011001,60,13.701148206,898.16
10463,010101000110000111000101000,60,12.985342476,837.65
10464,011100111100110000011110000,60,13.061799901,855.92
10465,010101100111010101000000011,60,13.18058745,856.94
10466,010100100111010101001100001,60,12.333573561,807.36
10467,011110011000111101001010011,60,13.154661278,862.65
10468,100100001010000110111000011,60,11.418025887,732.64
10469,100110101001110110001101101,60,13.02640007,865.04
10470,001011111101100010011101110,60,13.593623586,907.34
10471,101001001011111111110110110,60,13.936252905,927.42
10472,111100000001001111011011111,60,13.681641803,917.61
10473,110001010101101100100011101,60,13.447143122,881.89
10474,110111011110110000111101010,60,15.325500839,992.32
10475,110001101110111100001111100,60,14.28123625,949.89
10476,111100010111111100100000011,60,13.589153552,877.82
10477,111010011010101001001111010,60,12.613675018,830.98
10478,010100101011000110111001010,60,12.765520836,833.73
10479,000101000001000110000110010,60,11.353431762,731.9
10480,000001100000111101111001100,60,13.341123366,868.25
10481,010100001011011111000000101,60,12.317010364,795.86
10482,000110010101011101111001101,60,13.887739411,909.56
10483,110011101110100100110110100,60,13.042973995,862.91
10484,111100000101010111111111101,60,14.341770771,966.53
10485,000100100111010100111101001,60,13.283323561,869.25
10486,110001011100001100011101000,60,12.961032702,836.51
10487,000001000001001011000001110,60,11.492702887,741.25
10488,011110001110101011100011101,60,13.984994767,926.04
10489,110000011100111011110000100,60,12.493874478,816.26
10490,000101100011111010111001101,60,14.929439146,970.17
10491,011111010100000000101001100,60,12.975552914,820.28
10492,101000010010000110111000100,60,10.399603956,660.84
10493,011001110011111101010011000,60,14.315727984,938.31
10494,000101110011111001001001010,60,14.191410948,913.37
10495,011000101001111110110011001,60,13.284744066,886.31
10496,111010100001111101000101001,60,12.705417558,840.98
10497,101010011111001111010111010,60,13.070313246,882.28
10498,000010010100000000011000010,60,9.88222619,627.77
10499,100010010000101000100111011,60,11.600180821,758.3
10500,100100000001111001100101000,60,12.54475817,800.39
10501,000100100110010011110101000,60,12.942008326,846.29
10502,101010011100010101111100101,60,11.867993561,781.03
10503,110111110011101100101011000,60,14.45924113,936.82
10504,110010010001001001001000010,60,10.354568628,660.03
10505,101001101000111100000111100,60,13.027396423,856.13
10506,001101101010101001110011110,60,14.538309822,951.27
10507,010101001111000011101100011,60,13.103238188,852.36
10508,101111100111011100011011011,60,15.367607917,1020.4
10509,000011101100010111001111101,60,13.052973599,884.82
10510,010011010110101011011101101,60,14.450350794,955.4
10511,111100001100101100101001111,60,13.60530892,892.11
10512,101110011001101011000011111,60,13.29622691,883.94
10513,010101110000100000111101100,60,13.746148693,882.19
10514,000001011100010010001011110,60,12.299121326,807.75
10515,110000000100100000010010010,60,10.662708333,693.84
10516,100011001001000100010011111,60,12.065933411,792.88
10517,100010110000111010111001100,60,12.640910403,827.34
10518,100000010110100001001101110,60,11.620934524,762.11
10519,011011000100101110011010101,60,13.215441523,876.83
10520,111001011110010100100100000,60,12.077252399,764.12
10521,011101100111100101111100010,60,14.296872358,938.46
10522,110001101110110000001010011,60,12.701144896,835.6
10523,100011001000001100010011001,60,11.990488149,773.3
10524,010001111101010000100011111,60,13.191867118,872.91
10525,011110001011101011100010110,60,12.89533297,846.07
10526,001011111010010010111111010,60,13.506684277,891.22
10527,111010101110010100111001010,60,12.850530177,847.06
10528,110111101110000100000111101,60,13.824794405,913.7
10529,111001000011001100100111011,60,12.998650518,848.25
10530,010011000100111000111111101,60,14.509739528,959.02
10531,110010100111100011111010100,60,12.284356482,826.33
10532,111100110101000110111010111,60,13.177354922,887.44
10533,101111001111010110110011111,60,15.101161433,1003.4
10534,001101010001011011100101000,60,13.491514904,859.31
10535,110001011000111110100011001,60,13.452802147,876.39
10536,010100101111010101001011010,60,13.280052427,884.23
10537,100101101111110111101000010,60,13.832065654,908.76
10538,101111111000110110010101110,60,14.702934161,970.14
10539,001101100010101010001110011,60,13.245961248,867.98
10540,110000111110110101111011010,60,13.701125956,920.47
10541,010011001001010110110010000,60,11.86196458,765.05
10542,101100110011001100000100010,60,11.569548128,741.16
10543,011111101001001001011100001,60,13.360652174,863.49
10544,000011110110111001101100110,60,13.437252334,882.15
10545,010110111001000111001100110,60,11.88072917,788.37
10546,110000111100000101000010100,60,10.416904551,688.84
10547,111000011101111000110100100,60,12.681584915,822.16
10548,111111010101111001111000111,60,15.430542441,1009.55
10549,111111000011000010101100101,60,12.726618811,812.85
10550,011110000111001100100100101,60,12.489168258,805.95
10551,111101101000100010000001000,60,12.693823867,809.07
10552,000100100100001111011011100,60,12.977768246,870.49
10553,011110111111101111010101111,60,15.453387624,1046.2
10554,101011110111000100001110001,60,11.915863636,783.41
10555,001011010010000110000100111,60,11.218775673,723.51
10556,010100001010001010111000010,60,11.944658908,758.48
10557,000111000100010010011001001,60,13.297860598,854.98
10558,100111111001110110101100100,60,13.394089464,870.99
10559,001000111001110000000100011,60,10.748309037,695.86
10560,000010100101000110010010110,60,10.719689815,724.35
10561,001101000000001110011111100,60,13.489817308,879.89
10562,100000011100001110100001000,60,10.907958628,700.73
10563,111100001111011111110100011,60,14.16372014,938.82
10564,001010001101100110010001011,60,11.916420304,791.3
10565,100100010111110010000000011,60,12.187193932,786.56
10566,100101101011101010001000010,60,12.758464464,818.68
10567,011101010011100000011101000,60,13.780007279,871.47
10568,101000001011111001011001010,60,12.663650392,821.51
10569,111110101101001110111011000,60,13.920475827,928.84
10570,101110110011111101101111001,60,14.446784505,958.32
10571,101001011101011011011010011,60,13.315831368,884.34
10572,110100000100111001001101100,60,13.503123249,880.67
10573,101000001100100101100110100,60,10.690429803,704.96
10574,111011110101011001010101110,60,14.531222031,966.1
10575,101001100101110110011011100,60,13.720811473,919.63
10576,001010011000110111011001011,60,12.447512741,823.8
10577,100110111001101001011111101,60,13.870761842,926.46
10578,001101000010111010001011001,60,13.929821542,896.07
10579,001010110010010110011100110,60,11.56733925,764.13
10580,011110100011011100101111001,60,13.821867838,909.12
10581,110011000010011001010010110,60,12.727549953,826.41
10582,100011011110000000010010010,60,11.45841844,735.13
10583,011000101000111000101001011,60,12.35818322,804.31
10584,001001101001110011101100100,60,12.054216023,785.9
10585,010010100100011010001111011,60,12.654901565,857.6
10586,001010000110000101101101010,60,11.250181999,735.3
10587,011111111010111010001100111,60,14.755938394,966.45
10588,100101101001110101101111010,60,14.119270681,934.55
10589,101101011101001000000100011,60,12.636656142,807.08
10590,111110100001100001100011100,60,12.584072755,824.76
10591,011111001101000101001101100,60,13.462874131,875.86
10592,110100111101011110100000110,60,13.065189837,861.16
10593,101110111110101001101011111,60,14.319888285,957.82
10594,000000001011110011101000111,60,11.216931933,732.34
10595,100000011100011111010110001,60,11.946639449,798.44
10596,110001101100110111001110111,60,13.439973599,917.8
10597,011010100010000111101101011,60,11.86819234,791.96
10598,101000010110110101110110101,60,12.528807264,831.72
10599,000101001101101010111000100,60,13.322232321,855.24
10600,100011010011100010100010100,60,11.375991402,727.05
10601,100100010000010000101011101,60,11.844051736,757.77
10602,100010100110100010110101001,60,12.1203655,801.6
10603,010100110010101001010001100,60,13.246272876,853.57
10604,111011001110101100111100010,60,13.585669066,884.39
10605,000001110000000001001111001,60,11.338501082,738.05
10606,010101001101000110001000100,60,12.046122027,771.6
10607,000100001011010000101100110,60,11.345288538,718.7
10608,110001010000000110110001111,60,12.490736532,811.97
10609,001001101100011101111100011,60,13.235145522,875.94
10610,100101011001010111011110100,60,13.286099384,871.3
10611,100110001111001101100100010,60,12.092542506,784.45
10612,010010011100101111110100100,60,12.379583628,819.55
10613,100000000010111110000101110,60,12.102090959,794.19
10614,110010011010101010011111011,60,13.232302964,882.46
10615,101111011101101111111001110,60,15.476743685,1024.64
10616,110100111000010000101001011,60,12.434738033,800.13
10617,010110011011100100000110001,60,11.890540437,766.55
10618,011010000010000101010000111,60,10.799627525,700.29
10619,010011100010010011111101110,60,13.678327887,905.1
10620,101000111010010011011000001,60,11.126359963,721.64
10621,110100011000001011111110001,60,12.579979435,822.88
10622,111000111001000001011001000,60,11.248943692,726.33
10623,100000111101110111111110101,60,12.894515266,881.44
10624,101011110000101101000000001,60,11.631654486,746.53
10625,110111010010010001000001111,60,13.65661126,875.2
10626,011000001010100110000000101,60,10.421333002,668.02
10627,100011111011001101110010101,60,12.729182594,836.01
10628,101100010001001100100100101,60,11.400317068,723.58
10629,101000010001110010000010110,60,10.72936306,700.46
10630,000111000010011111000101100,60,13.606517429,878.06
10631,111001000100100110100011001,60,12.629025673,828.79
10632,111111111001101101000000011,60,13.678041063,889.63
10633,001010110001000011001110011,60,10.49384115,704.55
10634,011000111000000101111011101,60,12.01012533,798.31
10635,001000001001000001001000000,60,8.83172147,546.9
10636,000100001100101011101111100,60,13.068283908,866.91
10637,001111110001011011000100110,60,13.332292682,869.91
10638,011010011100110100001000111,60,11.78175745,772.41
10639,111011001110000101001011111,60,13.130379298,874.44
10640,011111001100101011101010010,60,13.832253605,907.19
10641,010011010100010101110001100,60,13.125433707,849.22
10642,110011010110111110001010010,60,13.515965959,890.49
10643,101101101011001000011100001,60,12.974943841,827.38
